0.200000000000000	0.500000000000000	0.300000000000000	1.00000000000000e-05	1.00000000000000e-05
0.100000000000000	0.600000000000000	0.300000000000000	1.00000000000000e-05	1.00000000000000e-05
1.00000000000000e-05	0.700000000000000	0.300000000000000	1.00000000000000e-05	1.00000000000000e-05
0.600000000000000	1.00000000000000e-05	0.400000000000000	1.00000000000000e-05	1.00000000000000e-05
0.500000000000000	0.100000000000000	0.400000000000000	1.00000000000000e-05	1.00000000000000e-05
0.400000000000000	0.200000000000000	0.400000000000000	1.00000000000000e-05	1.00000000000000e-05
0.300000000000000	0.300000000000000	0.400000000000000	1.00000000000000e-05	1.00000000000000e-05
0.200000000000000	0.400000000000000	0.400000000000000	1.00000000000000e-05	1.00000000000000e-05
0.100000000000000	0.500000000000000	0.400000000000000	1.00000000000000e-05	1.00000000000000e-05
1.00000000000000e-05	0.600000000000000	0.400000000000000	1.00000000000000e-05	1.00000000000000e-05
0.500000000000000	1.00000000000000e-05	0.500000000000000	1.00000000000000e-05	1.00000000000000e-05
0.400000000000000	0.100000000000000	0.500000000000000	1.00000000000000e-05	1.00000000000000e-05
0.300000000000000	0.200000000000000	0.500000000000000	1.00000000000000e-05	1.00000000000000e-05
0.200000000000000	0.300000000000000	0.500000000000000	1.00000000000000e-05	1.00000000000000e-05
0.100000000000000	0.400000000000000	0.500000000000000	1.00000000000000e-05	1.00000000000000e-05
1.00000000000000e-05	0.500000000000000	0.500000000000000	1.00000000000000e-05	1.00000000000000e-05
0.400000000000000	1.00000000000000e-05	0.600000000000000	1.00000000000000e-05	1.00000000000000e-05
0.300000000000000	0.100000000000000	0.600000000000000	1.00000000000000e-05	1.00000000000000e-05
0.200000000000000	0.200000000000000	0.600000000000000	1.00000000000000e-05	1.00000000000000e-05
0.100000000000000	0.300000000000000	0.600000000000000	1.00000000000000e-05	1.00000000000000e-05
1.00000000000000e-05	0.400000000000000	0.600000000000000	1.00000000000000e-05	1.00000000000000e-05
0.300000000000000	1.00000000000000e-05	0.700000000000000	1.00000000000000e-05	1.00000000000000e-05
0.200000000000000	0.100000000000000	0.700000000000000	1.00000000000000e-05	1.00000000000000e-05
0.100000000000000	0.200000000000000	0.700000000000000	1.00000000000000e-05	1.00000000000000e-05
1.00000000000000e-05	0.300000000000000	0.700000000000000	1.00000000000000e-05	1.00000000000000e-05
0.200000000000000	1.00000000000000e-05	0.800000000000000	1.00000000000000e-05	1.00000000000000e-05
0.100000000000000	0.100000000000000	0.800000000000000	1.00000000000000e-05	1.00000000000000e-05
1.00000000000000e-05	0.200000000000000	0.800000000000000	1.00000000000000e-05	1.00000000000000e-05
0.100000000000000	1.00000000000000e-05	0.900000000000000	1.00000000000000e-05	1.00000000000000e-05
1.00000000000000e-05	0.100000000000000	0.900000000000000	1.00000000000000e-05	1.00000000000000e-05
1.00000000000000e-05	1.00000000000000e-05	1	1.00000000000000e-05	1.00000000000000e-05
0.900000000000000	1.00000000000000e-05	1.00000000000000e-05	0.100000000000000	1.00000000000000e-05
0.800000000000000	0.100000000000000	1.00000000000000e-05	0.100000000000000	1.00000000000000e-05
0.700000000000000	0.200000000000000	1.00000000000000e-05	0.100000000000000	1.00000000000000e-05
0.600000000000000	0.300000000000000	1.00000000000000e-05	0.100000000000000	1.00000000000000e-05
0.500000000000000	0.400000000000000	1.00000000000000e-05	0.100000000000000	1.00000000000000e-05
0.400000000000000	0.500000000000000	1.00000000000000e-05	0.100000000000000	1.00000000000000e-05
0.300000000000000	0.600000000000000	1.00000000000000e-05	0.100000000000000	1.00000000000000e-05
0.200000000000000	0.700000000000000	1.00000000000000e-05	0.100000000000000	1.00000000000000e-05
0.100000000000000	0.800000000000000	1.00000000000000e-05	0.100000000000000	1.00000000000000e-05
1.00000000000000e-05	0.900000000000000	1.00000000000000e-05	0.100000000000000	1.00000000000000e-05
0.800000000000000	1.00000000000000e-05	0.100000000000000	0.100000000000000	1.00000000000000e-05
0.700000000000000	0.100000000000000	0.100000000000000	0.100000000000000	1.00000000000000e-05
0.600000000000000	0.200000000000000	0.100000000000000	0.100000000000000	1.00000000000000e-05
0.500000000000000	0.300000000000000	0.100000000000000	0.100000000000000	1.00000000000000e-05
0.400000000000000	0.400000000000000	0.100000000000000	0.100000000000000	1.00000000000000e-05
0.300000000000000	0.500000000000000	0.100000000000000	0.100000000000000	1.00000000000000e-05
0.200000000000000	0.600000000000000	0.100000000000000	0.100000000000000	1.00000000000000e-05
0.100000000000000	0.700000000000000	0.100000000000000	0.100000000000000	1.00000000000000e-05
1.00000000000000e-05	0.800000000000000	0.100000000000000	0.100000000000000	1.00000000000000e-05
0.700000000000000	1.00000000000000e-05	0.200000000000000	0.100000000000000	1.00000000000000e-05
0.600000000000000	0.100000000000000	0.200000000000000	0.100000000000000	1.00000000000000e-05
0.500000000000000	0.200000000000000	0.200000000000000	0.100000000000000	1.00000000000000e-05
0.400000000000000	0.300000000000000	0.200000000000000	0.100000000000000	1.00000000000000e-05
0.300000000000000	0.400000000000000	0.200000000000000	0.100000000000000	1.00000000000000e-05
0.200000000000000	0.500000000000000	0.200000000000000	0.100000000000000	1.00000000000000e-05
0.100000000000000	0.600000000000000	0.200000000000000	0.100000000000000	1.00000000000000e-05
1.00000000000000e-05	0.700000000000000	0.200000000000000	0.100000000000000	1.00000000000000e-05
0.600000000000000	1.00000000000000e-05	0.300000000000000	0.100000000000000	1.00000000000000e-05
0.500000000000000	0.100000000000000	0.300000000000000	0.100000000000000	1.00000000000000e-05
0.400000000000000	0.200000000000000	0.300000000000000	0.100000000000000	1.00000000000000e-05
0.300000000000000	0.300000000000000	0.300000000000000	0.100000000000000	1.00000000000000e-05
0.200000000000000	0.400000000000000	0.300000000000000	0.100000000000000	1.00000000000000e-05
0.100000000000000	0.500000000000000	0.300000000000000	0.100000000000000	1.00000000000000e-05
1.00000000000000e-05	0.600000000000000	0.300000000000000	0.100000000000000	1.00000000000000e-05
0.500000000000000	1.00000000000000e-05	0.400000000000000	0.100000000000000	1.00000000000000e-05
0.400000000000000	0.100000000000000	0.400000000000000	0.100000000000000	1.00000000000000e-05
0.300000000000000	0.200000000000000	0.400000000000000	0.100000000000000	1.00000000000000e-05
0.200000000000000	0.300000000000000	0.400000000000000	0.100000000000000	1.00000000000000e-05
0.100000000000000	0.400000000000000	0.400000000000000	0.100000000000000	1.00000000000000e-05
1.00000000000000e-05	0.500000000000000	0.400000000000000	0.100000000000000	1.00000000000000e-05
0.400000000000000	1.00000000000000e-05	0.500000000000000	0.100000000000000	1.00000000000000e-05
0.300000000000000	0.100000000000000	0.500000000000000	0.100000000000000	1.00000000000000e-05
0.200000000000000	0.200000000000000	0.500000000000000	0.100000000000000	1.00000000000000e-05
0.100000000000000	0.300000000000000	0.500000000000000	0.100000000000000	1.00000000000000e-05
1.00000000000000e-05	0.400000000000000	0.500000000000000	0.100000000000000	1.00000000000000e-05
0.300000000000000	1.00000000000000e-05	0.600000000000000	0.100000000000000	1.00000000000000e-05
0.200000000000000	0.100000000000000	0.600000000000000	0.100000000000000	1.00000000000000e-05
0.100000000000000	0.200000000000000	0.600000000000000	0.100000000000000	1.00000000000000e-05
1.00000000000000e-05	0.300000000000000	0.600000000000000	0.100000000000000	1.00000000000000e-05
0.200000000000000	1.00000000000000e-05	0.700000000000000	0.100000000000000	1.00000000000000e-05
0.100000000000000	0.100000000000000	0.700000000000000	0.100000000000000	1.00000000000000e-05
1.00000000000000e-05	0.200000000000000	0.700000000000000	0.100000000000000	1.00000000000000e-05
0.100000000000000	1.00000000000000e-05	0.800000000000000	0.100000000000000	1.00000000000000e-05
1.00000000000000e-05	0.100000000000000	0.800000000000000	0.100000000000000	1.00000000000000e-05
1.00000000000000e-05	1.00000000000000e-05	0.900000000000000	0.100000000000000	1.00000000000000e-05
0.800000000000000	1.00000000000000e-05	1.00000000000000e-05	0.200000000000000	1.00000000000000e-05
0.700000000000000	0.100000000000000	1.00000000000000e-05	0.200000000000000	1.00000000000000e-05
0.600000000000000	0.200000000000000	1.00000000000000e-05	0.200000000000000	1.00000000000000e-05
0.500000000000000	0.300000000000000	1.00000000000000e-05	0.200000000000000	1.00000000000000e-05
0.400000000000000	0.400000000000000	1.00000000000000e-05	0.200000000000000	1.00000000000000e-05
0.300000000000000	0.500000000000000	1.00000000000000e-05	0.200000000000000	1.00000000000000e-05
0.200000000000000	0.600000000000000	1.00000000000000e-05	0.200000000000000	1.00000000000000e-05
0.100000000000000	0.700000000000000	1.00000000000000e-05	0.200000000000000	1.00000000000000e-05
1.00000000000000e-05	0.800000000000000	1.00000000000000e-05	0.200000000000000	1.00000000000000e-05
0.700000000000000	1.00000000000000e-05	0.100000000000000	0.200000000000000	1.00000000000000e-05
0.600000000000000	0.100000000000000	0.100000000000000	0.200000000000000	1.00000000000000e-05
0.500000000000000	0.200000000000000	0.100000000000000	0.200000000000000	1.00000000000000e-05
0.400000000000000	0.300000000000000	0.100000000000000	0.200000000000000	1.00000000000000e-05
0.300000000000000	0.400000000000000	0.100000000000000	0.200000000000000	1.00000000000000e-05
0.200000000000000	0.500000000000000	0.100000000000000	0.200000000000000	1.00000000000000e-05
0.100000000000000	0.600000000000000	0.100000000000000	0.200000000000000	1.00000000000000e-05
1.00000000000000e-05	0.700000000000000	0.100000000000000	0.200000000000000	1.00000000000000e-05
0.600000000000000	1.00000000000000e-05	0.200000000000000	0.200000000000000	1.00000000000000e-05
0.500000000000000	0.100000000000000	0.200000000000000	0.200000000000000	1.00000000000000e-05
0.400000000000000	0.200000000000000	0.200000000000000	0.200000000000000	1.00000000000000e-05
0.300000000000000	0.300000000000000	0.200000000000000	0.200000000000000	1.00000000000000e-05
0.200000000000000	0.400000000000000	0.200000000000000	0.200000000000000	1.00000000000000e-05
0.100000000000000	0.500000000000000	0.200000000000000	0.200000000000000	1.00000000000000e-05
1.00000000000000e-05	0.600000000000000	0.200000000000000	0.200000000000000	1.00000000000000e-05
0.500000000000000	1.00000000000000e-05	0.300000000000000	0.200000000000000	1.00000000000000e-05
0.400000000000000	0.100000000000000	0.300000000000000	0.200000000000000	1.00000000000000e-05
0.300000000000000	0.200000000000000	0.300000000000000	0.200000000000000	1.00000000000000e-05
0.200000000000000	0.300000000000000	0.300000000000000	0.200000000000000	1.00000000000000e-05
0.100000000000000	0.400000000000000	0.300000000000000	0.200000000000000	1.00000000000000e-05
1.00000000000000e-05	0.500000000000000	0.300000000000000	0.200000000000000	1.00000000000000e-05
0.400000000000000	1.00000000000000e-05	0.400000000000000	0.200000000000000	1.00000000000000e-05
0.300000000000000	0.100000000000000	0.400000000000000	0.200000000000000	1.00000000000000e-05
0.200000000000000	0.200000000000000	0.400000000000000	0.200000000000000	1.00000000000000e-05
0.100000000000000	0.300000000000000	0.400000000000000	0.200000000000000	1.00000000000000e-05
1.00000000000000e-05	0.400000000000000	0.400000000000000	0.200000000000000	1.00000000000000e-05
0.300000000000000	1.00000000000000e-05	0.500000000000000	0.200000000000000	1.00000000000000e-05
0.200000000000000	0.100000000000000	0.500000000000000	0.200000000000000	1.00000000000000e-05
0.100000000000000	0.200000000000000	0.500000000000000	0.200000000000000	1.00000000000000e-05
1.00000000000000e-05	0.300000000000000	0.500000000000000	0.200000000000000	1.00000000000000e-05
0.200000000000000	1.00000000000000e-05	0.600000000000000	0.200000000000000	1.00000000000000e-05
0.100000000000000	0.100000000000000	0.600000000000000	0.200000000000000	1.00000000000000e-05
1.00000000000000e-05	0.200000000000000	0.600000000000000	0.200000000000000	1.00000000000000e-05
0.100000000000000	1.00000000000000e-05	0.700000000000000	0.200000000000000	1.00000000000000e-05
1.00000000000000e-05	0.100000000000000	0.700000000000000	0.200000000000000	1.00000000000000e-05
1.00000000000000e-05	1.00000000000000e-05	0.800000000000000	0.200000000000000	1.00000000000000e-05
0.700000000000000	1.00000000000000e-05	1.00000000000000e-05	0.300000000000000	1.00000000000000e-05
0.600000000000000	0.100000000000000	1.00000000000000e-05	0.300000000000000	1.00000000000000e-05
0.500000000000000	0.200000000000000	1.00000000000000e-05	0.300000000000000	1.00000000000000e-05
0.400000000000000	0.300000000000000	1.00000000000000e-05	0.300000000000000	1.00000000000000e-05
0.300000000000000	0.400000000000000	1.00000000000000e-05	0.300000000000000	1.00000000000000e-05
0.200000000000000	0.500000000000000	1.00000000000000e-05	0.300000000000000	1.00000000000000e-05
0.100000000000000	0.600000000000000	1.00000000000000e-05	0.300000000000000	1.00000000000000e-05
1.00000000000000e-05	0.700000000000000	1.00000000000000e-05	0.300000000000000	1.00000000000000e-05
0.600000000000000	1.00000000000000e-05	0.100000000000000	0.300000000000000	1.00000000000000e-05
0.500000000000000	0.100000000000000	0.100000000000000	0.300000000000000	1.00000000000000e-05
0.400000000000000	0.200000000000000	0.100000000000000	0.300000000000000	1.00000000000000e-05
0.300000000000000	0.300000000000000	0.100000000000000	0.300000000000000	1.00000000000000e-05
0.200000000000000	0.400000000000000	0.100000000000000	0.300000000000000	1.00000000000000e-05
0.100000000000000	0.500000000000000	0.100000000000000	0.300000000000000	1.00000000000000e-05
1.00000000000000e-05	0.600000000000000	0.100000000000000	0.300000000000000	1.00000000000000e-05
0.500000000000000	1.00000000000000e-05	0.200000000000000	0.300000000000000	1.00000000000000e-05
0.400000000000000	0.100000000000000	0.200000000000000	0.300000000000000	1.00000000000000e-05
0.300000000000000	0.200000000000000	0.200000000000000	0.300000000000000	1.00000000000000e-05
0.200000000000000	0.300000000000000	0.200000000000000	0.300000000000000	1.00000000000000e-05
0.100000000000000	0.400000000000000	0.200000000000000	0.300000000000000	1.00000000000000e-05
1.00000000000000e-05	0.500000000000000	0.200000000000000	0.300000000000000	1.00000000000000e-05
0.400000000000000	1.00000000000000e-05	0.300000000000000	0.300000000000000	1.00000000000000e-05
0.300000000000000	0.100000000000000	0.300000000000000	0.300000000000000	1.00000000000000e-05
0.200000000000000	0.200000000000000	0.300000000000000	0.300000000000000	1.00000000000000e-05
0.100000000000000	0.300000000000000	0.300000000000000	0.300000000000000	1.00000000000000e-05
1.00000000000000e-05	0.400000000000000	0.300000000000000	0.300000000000000	1.00000000000000e-05
0.300000000000000	1.00000000000000e-05	0.400000000000000	0.300000000000000	1.00000000000000e-05
0.200000000000000	0.100000000000000	0.400000000000000	0.300000000000000	1.00000000000000e-05
0.100000000000000	0.200000000000000	0.400000000000000	0.300000000000000	1.00000000000000e-05
1.00000000000000e-05	0.300000000000000	0.400000000000000	0.300000000000000	1.00000000000000e-05
0.200000000000000	1.00000000000000e-05	0.500000000000000	0.300000000000000	1.00000000000000e-05
0.100000000000000	0.100000000000000	0.500000000000000	0.300000000000000	1.00000000000000e-05
1.00000000000000e-05	0.200000000000000	0.500000000000000	0.300000000000000	1.00000000000000e-05
0.100000000000000	1.00000000000000e-05	0.600000000000000	0.300000000000000	1.00000000000000e-05
1.00000000000000e-05	0.100000000000000	0.600000000000000	0.300000000000000	1.00000000000000e-05
1.00000000000000e-05	1.00000000000000e-05	0.700000000000000	0.300000000000000	1.00000000000000e-05
0.600000000000000	1.00000000000000e-05	1.00000000000000e-05	0.400000000000000	1.00000000000000e-05
0.500000000000000	0.100000000000000	1.00000000000000e-05	0.400000000000000	1.00000000000000e-05
0.400000000000000	0.200000000000000	1.00000000000000e-05	0.400000000000000	1.00000000000000e-05
0.300000000000000	0.300000000000000	1.00000000000000e-05	0.400000000000000	1.00000000000000e-05
0.200000000000000	0.400000000000000	1.00000000000000e-05	0.400000000000000	1.00000000000000e-05
0.100000000000000	0.500000000000000	1.00000000000000e-05	0.400000000000000	1.00000000000000e-05
1.00000000000000e-05	0.600000000000000	1.00000000000000e-05	0.400000000000000	1.00000000000000e-05
0.500000000000000	1.00000000000000e-05	0.100000000000000	0.400000000000000	1.00000000000000e-05
0.400000000000000	0.100000000000000	0.100000000000000	0.400000000000000	1.00000000000000e-05
0.300000000000000	0.200000000000000	0.100000000000000	0.400000000000000	1.00000000000000e-05
0.200000000000000	0.300000000000000	0.100000000000000	0.400000000000000	1.00000000000000e-05
0.100000000000000	0.400000000000000	0.100000000000000	0.400000000000000	1.00000000000000e-05
1.00000000000000e-05	0.500000000000000	0.100000000000000	0.400000000000000	1.00000000000000e-05
0.400000000000000	1.00000000000000e-05	0.200000000000000	0.400000000000000	1.00000000000000e-05
0.300000000000000	0.100000000000000	0.200000000000000	0.400000000000000	1.00000000000000e-05
0.200000000000000	0.200000000000000	0.200000000000000	0.400000000000000	1.00000000000000e-05
0.100000000000000	0.300000000000000	0.200000000000000	0.400000000000000	1.00000000000000e-05
1.00000000000000e-05	0.400000000000000	0.200000000000000	0.400000000000000	1.00000000000000e-05
0.300000000000000	1.00000000000000e-05	0.300000000000000	0.400000000000000	1.00000000000000e-05
0.200000000000000	0.100000000000000	0.300000000000000	0.400000000000000	1.00000000000000e-05
0.100000000000000	0.200000000000000	0.300000000000000	0.400000000000000	1.00000000000000e-05
1.00000000000000e-05	0.300000000000000	0.300000000000000	0.400000000000000	1.00000000000000e-05
0.200000000000000	1.00000000000000e-05	0.400000000000000	0.400000000000000	1.00000000000000e-05
0.100000000000000	0.100000000000000	0.400000000000000	0.400000000000000	1.00000000000000e-05
1.00000000000000e-05	0.200000000000000	0.400000000000000	0.400000000000000	1.00000000000000e-05
0.100000000000000	1.00000000000000e-05	0.500000000000000	0.400000000000000	1.00000000000000e-05
1.00000000000000e-05	0.100000000000000	0.500000000000000	0.400000000000000	1.00000000000000e-05
1.00000000000000e-05	1.00000000000000e-05	0.600000000000000	0.400000000000000	1.00000000000000e-05
0.500000000000000	1.00000000000000e-05	1.00000000000000e-05	0.500000000000000	1.00000000000000e-05
0.400000000000000	0.100000000000000	1.00000000000000e-05	0.500000000000000	1.00000000000000e-05
0.300000000000000	0.200000000000000	1.00000000000000e-05	0.500000000000000	1.00000000000000e-05
0.200000000000000	0.300000000000000	1.00000000000000e-05	0.500000000000000	1.00000000000000e-05
0.100000000000000	0.400000000000000	1.00000000000000e-05	0.500000000000000	1.00000000000000e-05
1.00000000000000e-05	0.500000000000000	1.00000000000000e-05	0.500000000000000	1.00000000000000e-05
0.400000000000000	1.00000000000000e-05	0.100000000000000	0.500000000000000	1.00000000000000e-05
0.300000000000000	0.100000000000000	0.100000000000000	0.500000000000000	1.00000000000000e-05
0.200000000000000	0.200000000000000	0.100000000000000	0.500000000000000	1.00000000000000e-05
0.100000000000000	0.300000000000000	0.100000000000000	0.500000000000000	1.00000000000000e-05
1.00000000000000e-05	0.400000000000000	0.100000000000000	0.500000000000000	1.00000000000000e-05
0.300000000000000	1.00000000000000e-05	0.200000000000000	0.500000000000000	1.00000000000000e-05
0.200000000000000	0.100000000000000	0.200000000000000	0.500000000000000	1.00000000000000e-05
0.100000000000000	0.200000000000000	0.200000000000000	0.500000000000000	1.00000000000000e-05
1.00000000000000e-05	0.300000000000000	0.200000000000000	0.500000000000000	1.00000000000000e-05
0.200000000000000	1.00000000000000e-05	0.300000000000000	0.500000000000000	1.00000000000000e-05
0.100000000000000	0.100000000000000	0.300000000000000	0.500000000000000	1.00000000000000e-05
1.00000000000000e-05	0.200000000000000	0.300000000000000	0.500000000000000	1.00000000000000e-05
0.100000000000000	1.00000000000000e-05	0.400000000000000	0.500000000000000	1.00000000000000e-05
1.00000000000000e-05	0.100000000000000	0.400000000000000	0.500000000000000	1.00000000000000e-05
1.00000000000000e-05	1.00000000000000e-05	0.500000000000000	0.500000000000000	1.00000000000000e-05
0.400000000000000	1.00000000000000e-05	1.00000000000000e-05	0.600000000000000	1.00000000000000e-05
0.300000000000000	0.100000000000000	1.00000000000000e-05	0.600000000000000	1.00000000000000e-05
0.200000000000000	0.200000000000000	1.00000000000000e-05	0.600000000000000	1.00000000000000e-05
0.100000000000000	0.300000000000000	1.00000000000000e-05	0.600000000000000	1.00000000000000e-05
1.00000000000000e-05	0.400000000000000	1.00000000000000e-05	0.600000000000000	1.00000000000000e-05
0.300000000000000	1.00000000000000e-05	0.100000000000000	0.600000000000000	1.00000000000000e-05
0.200000000000000	0.100000000000000	0.100000000000000	0.600000000000000	1.00000000000000e-05
0.100000000000000	0.200000000000000	0.100000000000000	0.600000000000000	1.00000000000000e-05
1.00000000000000e-05	0.300000000000000	0.100000000000000	0.600000000000000	1.00000000000000e-05
0.200000000000000	1.00000000000000e-05	0.200000000000000	0.600000000000000	1.00000000000000e-05
0.100000000000000	0.100000000000000	0.200000000000000	0.600000000000000	1.00000000000000e-05
1.00000000000000e-05	0.200000000000000	0.200000000000000	0.600000000000000	1.00000000000000e-05
0.100000000000000	1.00000000000000e-05	0.300000000000000	0.600000000000000	1.00000000000000e-05
1.00000000000000e-05	0.100000000000000	0.300000000000000	0.600000000000000	1.00000000000000e-05
1.00000000000000e-05	1.00000000000000e-05	0.400000000000000	0.600000000000000	1.00000000000000e-05
0.300000000000000	1.00000000000000e-05	1.00000000000000e-05	0.700000000000000	1.00000000000000e-05
0.200000000000000	0.100000000000000	1.00000000000000e-05	0.700000000000000	1.00000000000000e-05
0.100000000000000	0.200000000000000	1.00000000000000e-05	0.700000000000000	1.00000000000000e-05
1.00000000000000e-05	0.300000000000000	1.00000000000000e-05	0.700000000000000	1.00000000000000e-05
0.200000000000000	1.00000000000000e-05	0.100000000000000	0.700000000000000	1.00000000000000e-05
0.100000000000000	0.100000000000000	0.100000000000000	0.700000000000000	1.00000000000000e-05
1.00000000000000e-05	0.200000000000000	0.100000000000000	0.700000000000000	1.00000000000000e-05
0.100000000000000	1.00000000000000e-05	0.200000000000000	0.700000000000000	1.00000000000000e-05
1.00000000000000e-05	0.100000000000000	0.200000000000000	0.700000000000000	1.00000000000000e-05
1.00000000000000e-05	1.00000000000000e-05	0.300000000000000	0.700000000000000	1.00000000000000e-05
0.200000000000000	1.00000000000000e-05	1.00000000000000e-05	0.800000000000000	1.00000000000000e-05
0.100000000000000	0.100000000000000	1.00000000000000e-05	0.800000000000000	1.00000000000000e-05
1.00000000000000e-05	0.200000000000000	1.00000000000000e-05	0.800000000000000	1.00000000000000e-05
0.100000000000000	1.00000000000000e-05	0.100000000000000	0.800000000000000	1.00000000000000e-05
1.00000000000000e-05	0.100000000000000	0.100000000000000	0.800000000000000	1.00000000000000e-05
1.00000000000000e-05	1.00000000000000e-05	0.200000000000000	0.800000000000000	1.00000000000000e-05
0.100000000000000	1.00000000000000e-05	1.00000000000000e-05	0.900000000000000	1.00000000000000e-05
1.00000000000000e-05	0.100000000000000	1.00000000000000e-05	0.900000000000000	1.00000000000000e-05
1.00000000000000e-05	1.00000000000000e-05	0.100000000000000	0.900000000000000	1.00000000000000e-05
1.00000000000000e-05	1.00000000000000e-05	1.00000000000000e-05	1	1.00000000000000e-05
0.900000000000000	1.00000000000000e-05	1.00000000000000e-05	1.00000000000000e-05	0.100000000000000
0.800000000000000	0.100000000000000	1.00000000000000e-05	1.00000000000000e-05	0.100000000000000
0.700000000000000	0.200000000000000	1.00000000000000e-05	1.00000000000000e-05	0.100000000000000
0.600000000000000	0.300000000000000	1.00000000000000e-05	1.00000000000000e-05	0.100000000000000
0.500000000000000	0.400000000000000	1.00000000000000e-05	1.00000000000000e-05	0.100000000000000
0.400000000000000	0.500000000000000	1.00000000000000e-05	1.00000000000000e-05	0.100000000000000
0.300000000000000	0.600000000000000	1.00000000000000e-05	1.00000000000000e-05	0.100000000000000
0.200000000000000	0.700000000000000	1.00000000000000e-05	1.00000000000000e-05	0.100000000000000
0.100000000000000	0.800000000000000	1.00000000000000e-05	1.00000000000000e-05	0.100000000000000
1.00000000000000e-05	0.900000000000000	1.00000000000000e-05	1.00000000000000e-05	0.100000000000000
0.800000000000000	1.00000000000000e-05	0.100000000000000	1.00000000000000e-05	0.100000000000000
0.700000000000000	0.100000000000000	0.100000000000000	1.00000000000000e-05	0.100000000000000
0.600000000000000	0.200000000000000	0.100000000000000	1.00000000000000e-05	0.100000000000000
0.500000000000000	0.300000000000000	0.100000000000000	1.00000000000000e-05	0.100000000000000
0.400000000000000	0.400000000000000	0.100000000000000	1.00000000000000e-05	0.100000000000000
0.300000000000000	0.500000000000000	0.100000000000000	1.00000000000000e-05	0.100000000000000
0.200000000000000	0.600000000000000	0.100000000000000	1.00000000000000e-05	0.100000000000000
0.100000000000000	0.700000000000000	0.100000000000000	1.00000000000000e-05	0.100000000000000
1.00000000000000e-05	0.800000000000000	0.100000000000000	1.00000000000000e-05	0.100000000000000
0.700000000000000	1.00000000000000e-05	0.200000000000000	1.00000000000000e-05	0.100000000000000
